"id_municipio","Município","Destino do lixo","house_income_BRL"
"2702355","Craíbas (AL)","Total","622.92"
"2702405","Delmiro Gouveia (AL)","Total","1059.29"
"2702504","Dois Riachos (AL)","Total","630.32"
"2702553","Estrela de Alagoas (AL)","Total","647.46"
"2702603","Feira Grande (AL)","Total","633.76"
"2702702","Feliz Deserto (AL)","Total","718.40"
"2702801","Flexeiras (AL)","Total","769.04"
"2702900","Girau do Ponciano (AL)","Total","582.67"
"2703007","Ibateguara (AL)","Total","658.66"
"2703106","Igaci (AL)","Total","713.24"
"2703205","Igreja Nova (AL)","Total","659.01"
"2703304","Inhapi (AL)","Total","595.59"
"2703403","Jacaré dos Homens (AL)","Total","852.82"
"2703502","Jacuípe (AL)","Total","797.22"
"2703601","Japaratinga (AL)","Total","813.86"
"2703700","Jaramataia (AL)","Total","720.95"
"2703759","Jequiá da Praia (AL)","Total","816.53"
"2703809","Joaquim Gomes (AL)","Total","673.08"
"2703908","Jundiá (AL)","Total","851.77"
"2704005","Junqueiro (AL)","Total","873.71"
"2704104","Lagoa da Canoa (AL)","Total","696.37"
"2704203","Limoeiro de Anadia (AL)","Total","726.71"
"2704302","Maceió (AL)","Total","2150.88"
"2704401","Major Isidoro (AL)","Total","841.52"
"2704500","Maragogi (AL)","Total","845.75"
"2704609","Maravilha (AL)","Total","738.53"
"2704708","Marechal Deodoro (AL)","Total","1311.67"
"2704807","Maribondo (AL)","Total","925.21"
"2704906","Mar Vermelho (AL)","Total","807.72"
"2705002","Mata Grande (AL)","Total","642.34"
"2705101","Matriz de Camaragibe (AL)","Total","787.02"
"2705200","Messias (AL)","Total","931.94"
"2705309","Minador do Negrão (AL)","Total","769.14"
"2705408","Monteirópolis (AL)","Total","702.50"
"2705507","Murici (AL)","Total","837.47"
"2705606","Novo Lino (AL)","Total","751.67"
"2705705","Olho d'Água das Flores (AL)","Total","906.31"
"2705804","Olho d'Água do Casado (AL)","Total","782.49"
"2705903","Olho d'Água Grande (AL)","Total","567.47"
"2706000","Olivença (AL)","Total","647.09"
"2706109","Ouro Branco (AL)","Total","777.75"
"2706208","Palestina (AL)","Total","615.04"
"2706307","Palmeira dos Índios (AL)","Total","1125.09"
"2706406","Pão de Açúcar (AL)","Total","809.66"
"2706422","Pariconha (AL)","Total","786.22"
"2706448","Paripueira (AL)","Total","1211.63"
"2706505","Passo de Camaragibe (AL)","Total","693.46"
"2706604","Paulo Jacinto (AL)","Total","787.17"
"2706703","Penedo (AL)","Total","1074.92"
"2706802","Piaçabuçu (AL)","Total","735.98"
"2706901","Pilar (AL)","Total","945.00"
"2707008","Pindoba (AL)","Total","877.58"
"2707107","Piranhas (AL)","Total","954.82"
"2707206","Poço das Trincheiras (AL)","Total","553.76"
"2707305","Porto Calvo (AL)","Total","896.49"
"2707404","Porto de Pedras (AL)","Total","793.07"
"2707503","Porto Real do Colégio (AL)","Total","654.24"
"2707602","Quebrangulo (AL)","Total","788.26"
"2707701","Rio Largo (AL)","Total","1105.49"
"2707800","Roteiro (AL)","Total","692.93"
"2707909","Santa Luzia do Norte (AL)","Total","1022.03"
"2708006","Santana do Ipanema (AL)","Total","911.85"
"2708105","Santana do Mundaú (AL)","Total","660.34"
"2708204","São Brás (AL)","Total","677.82"
"2708303","São José da Laje (AL)","Total","909.42"
"2708402","São José da Tapera (AL)","Total","652.28"
"2708501","São Luís do Quitunde (AL)","Total","851.46"
"2708600","São Miguel dos Campos (AL)","Total","1250.80"
"2708709","São Miguel dos Milagres (AL)","Total","805.88"
"2708808","São Sebastião (AL)","Total","666.58"
"2708907","Satuba (AL)","Total","1225.99"
"2708956","Senador Rui Palmeira (AL)","Total","630.62"
"2709004","Tanque d'Arca (AL)","Total","690.79"
"2709103","Taquarana (AL)","Total","715.60"
"2709152","Teotônio Vilela (AL)","Total","814.25"
"2709202","Traipu (AL)","Total","605.38"
"2709301","União dos Palmares (AL)","Total","955.65"
"2709400","Viçosa (AL)","Total","853.09"
"2800100","Amparo do São Francisco (SE)","Total","895.80"
"2800209","Aquidabã (SE)","Total","847.82"
"2800308","Aracaju (SE)","Total","2831.31"
"2800407","Arauá (SE)","Total","837.31"
"2800506","Areia Branca (SE)","Total","939.51"
"2800605","Barra dos Coqueiros (SE)","Total","1304.20"
"2800670","Boquim (SE)","Total","962.76"
"2800704","Brejo Grande (SE)","Total","662.91"
"2801009","Campo do Brito (SE)","Total","1058.16"
"2801108","Canhoba (SE)","Total","828.68"
"2801207","Canindé de São Francisco (SE)","Total","878.52"
"2801306","Capela (SE)","Total","875.91"
"2801405","Carira (SE)","Total","884.54"
"2801504","Carmópolis (SE)","Total","1129.18"
"2801603","Cedro de São João (SE)","Total","992.93"
"2801702","Cristinápolis (SE)","Total","818.66"
"2801900","Cumbe (SE)","Total","867.43"
"2802007","Divina Pastora (SE)","Total","978.00"
"2802106","Estância (SE)","Total","1182.60"
"2802205","Feira Nova (SE)","Total","809.97"
"2802304","Frei Paulo (SE)","Total","1143.84"
"2802403","Gararu (SE)","Total","702.42"
"2802502","General Maynard (SE)","Total","979.66"
"2802601","Gracho Cardoso (SE)","Total","772.68"
"2802700","Ilha das Flores (SE)","Total","639.94"
"2802809","Indiaroba (SE)","Total","792.21"
"2802908","Itabaiana (SE)","Total","1180.56"
"2803005","Itabaianinha (SE)","Total","853.38"
"2803104","Itabi (SE)","Total","828.23"
"2803203","Itaporanga d'Ajuda (SE)","Total","814.69"
"2803302","Japaratuba (SE)","Total","980.91"
"2803401","Japoatã (SE)","Total","842.65"
"2803500","Lagarto (SE)","Total","1057.65"
"2803609","Laranjeiras (SE)","Total","939.57"
"2803708","Macambira (SE)","Total","847.02"
"2803807","Malhada dos Bois (SE)","Total","838.62"
"2803906","Malhador (SE)","Total","869.73"
"2804003","Maruim (SE)","Total","1001.61"
"2804102","Moita Bonita (SE)","Total","922.65"
"2804201","Monte Alegre de Sergipe (SE)","Total","695.66"
"2804300","Muribeca (SE)","Total","909.00"
"2804409","Neópolis (SE)","Total","958.44"
"2804458","Nossa Senhora Aparecida (SE)","Total","784.15"
"2804508","Nossa Senhora da Glória (SE)","Total","991.41"
"2804607","Nossa Senhora das Dores (SE)","Total","893.32"
"2804706","Nossa Senhora de Lourdes (SE)","Total","846.57"
"2804805","Nossa Senhora do Socorro (SE)","Total","1121.89"
"2804904","Pacatuba (SE)","Total","658.17"
"2805000","Pedra Mole (SE)","Total","984.09"
"2805109","Pedrinhas (SE)","Total","796.92"
"2805208","Pinhão (SE)","Total","903.59"
"2805307","Pirambu (SE)","Total","833.56"
"2805406","Poço Redondo (SE)","Total","661.72"
"2805505","Poço Verde (SE)","Total","787.86"
"2805604","Porto da Folha (SE)","Total","735.58"
"2805703","Propriá (SE)","Total","1208.16"
"2805802","Riachão do Dantas (SE)","Total","728.51"
"2805901","Riachuelo (SE)","Total","995.42"
"2806008","Ribeirópolis (SE)","Total","992.57"
"2806107","Rosário do Catete (SE)","Total","1082.68"
"2806206","Salgado (SE)","Total","939.96"
"2806305","Santa Luzia do Itanhy (SE)","Total","620.46"
"2806404","Santana do São Francisco (SE)","Total","796.37"
"2806503","Santa Rosa de Lima (SE)","Total","751.72"
"2806602","Santo Amaro das Brotas (SE)","Total","1090.54"
"2806701","São Cristóvão (SE)","Total","1253.05"
"2806800","São Domingos (SE)","Total","869.22"
"2806909","São Francisco (SE)","Total","856.65"
"2807006","São Miguel do Aleixo (SE)","Total","912.72"
"2807105","Simão Dias (SE)","Total","901.66"
"2807204","Siriri (SE)","Total","862.23"
"2807303","Telha (SE)","Total","794.02"
"2807402","Tobias Barreto (SE)","Total","989.00"
"2807501","Tomar do Geru (SE)","Total","702.12"
"2807600","Umbaúba (SE)","Total","885.01"
"2900108","Abaíra (BA)","Total","892.80"
"2900207","Abaré (BA)","Total","705.29"
"2900306","Acajutiba (BA)","Total","770.40"
"2900355","Adustina (BA)","Total","673.40"
"2900405","Água Fria (BA)","Total","660.57"
"2900504","Érico Cardoso (BA)","Total","1044.53"
"2900603","Aiquara (BA)","Total","861.29"
"2900702","Alagoinhas (BA)","Total","1542.16"
"2900801","Alcobaça (BA)","Total","1008.98"
"2900900","Almadina (BA)","Total","802.28"
"2901007","Amargosa (BA)","Total","1024.53"
"2901106","Amélia Rodrigues (BA)","Total","1119.74"
"2901155","América Dourada (BA)","Total","592.16"
"2901205","Anagé (BA)","Total","733.65"
"2901304","Andaraí (BA)","Total","680.18"
"2901353","Andorinha (BA)","Total","796.13"
"2901403","Angical (BA)","Total","854.00"
"2901502","Anguera (BA)","Total","975.24"
"2901601","Antas (BA)","Total","824.15"
"2901700","Antônio Cardoso (BA)","Total","892.78"
"2901809","Antônio Gonçalves (BA)","Total","838.29"
"2901908","Aporá (BA)","Total","599.70"
"2901957","Apuarema (BA)","Total","889.72"
"2902005","Aracatu (BA)","Total","990.70"
"2902054","Araçás (BA)","Total","763.76"
"2902104","Araci (BA)","Total","667.12"
"2902203","Aramari (BA)","Total","968.63"
"2902252","Arataca (BA)","Total","846.67"
"2902302","Aratuípe (BA)","Total","810.89"
"2902401","Aurelino Leal (BA)","Total","783.81"
"2902500","Baianópolis (BA)","Total","740.21"
"2902609","Baixa Grande (BA)","Total","746.94"
"2902658","Banzaê (BA)","Total","802.60"
"2902708","Barra (BA)","Total","726.42"
"2902807","Barra da Estiva (BA)","Total","849.99"
"2902906","Barra do Choça (BA)","Total","828.69"
"2903003","Barra do Mendes (BA)","Total","846.30"
"2903102","Barra do Rocha (BA)","Total","901.40"
"2903201","Barreiras (BA)","Total","1819.19"
"2903235","Barro Alto (BA)","Total","728.01"
"2903276","Barrocas (BA)","Total","888.65"
"2903300","Barro Preto (BA)","Total","840.58"
"2903409","Belmonte (BA)","Total","890.04"
"2903508","Belo Campo (BA)","Total","864.25"
"2903607","Biritinga (BA)","Total","699.28"
"2903706","Boa Nova (BA)","Total","777.34"
"2903805","Boa Vista do Tupim (BA)","Total","593.91"
"2903904","Bom Jesus da Lapa (BA)","Total","1114.05"
"2903953","Bom Jesus da Serra (BA)","Total","762.36"
"2904001","Boninal (BA)","Total","894.70"
"2904050","Bonito (BA)","Total","726.89"
"2904100","Boquira (BA)","Total","828.04"
"2904209","Botuporã (BA)","Total","783.76"
"2904308","Brejões (BA)","Total","838.98"
"2904407","Brejolândia (BA)","Total","664.79"
"2904506","Brotas de Macaúbas (BA)","Total","750.44"
"2904605","Brumado (BA)","Total","1240.20"
"2904704","Buerarema (BA)","Total","922.53"
"2904753","Buritirama (BA)","Total","618.95"
"2904803","Caatiba (BA)","Total","987.39"
"2904852","Cabaceiras do Paraguaçu (BA)","Total","659.07"
"2904902","Cachoeira (BA)","Total","1039.92"
"2905008","Caculé (BA)","Total","1138.87"
"2905107","Caém (BA)","Total","690.45"
"2905156","Caetanos (BA)","Total","835.42"
"2905206","Caetité (BA)","Total","1176.65"
"2905305","Cafarnaum (BA)","Total","719.42"
"2905404","Cairu (BA)","Total","967.38"
"2905503","Caldeirão Grande (BA)","Total","638.56"
"2905602","Camacan (BA)","Total","950.82"
"2905701","Camaçari (BA)","Total","1458.62"
"2905800","Camamu (BA)","Total","809.16"
"2905909","Campo Alegre de Lourdes (BA)","Total","621.93"
"2906006","Campo Formoso (BA)","Total","822.75"
"2906105","Canápolis (BA)","Total","723.28"
"2906204","Canarana (BA)","Total","716.35"
"2906303","Canavieiras (BA)","Total","990.85"
"2906402","Candeal (BA)","Total","819.53"
"2906501","Candeias (BA)","Total","1208.84"
"2906600","Candiba (BA)","Total","883.86"
"2906709","Cândido Sales (BA)","Total","829.95"
"2906808","Cansanção (BA)","Total","656.73"
"2906824","Canudos (BA)","Total","835.58"
"2906857","Capela do Alto Alegre (BA)","Total","757.11"
"2906873","Capim Grosso (BA)","Total","929.17"
"2906899","Caraíbas (BA)","Total","857.27"
"2906907","Caravelas (BA)","Total","1089.50"
"2907004","Cardeal da Silva (BA)","Total","691.76"
"2907103","Carinhanha (BA)","Total","719.06"
"2907202","Casa Nova (BA)","Total","880.11"
"2907301","Castro Alves (BA)","Total","874.72"
"2907400","Catolândia (BA)","Total","750.79"
"2907509","Catu (BA)","Total","1297.50"
"2907558","Caturama (BA)","Total","800.75"
"2907608","Central (BA)","Total","680.76"
"2907707","Chorrochó (BA)","Total","818.64"
"2907806","Cícero Dantas (BA)","Total","867.41"
"2907905","Cipó (BA)","Total","917.96"
"2908002","Coaraci (BA)","Total","882.27"
"2908101","Cocos (BA)","Total","919.32"
"2908200","Conceição da Feira (BA)","Total","957.52"
"2908309","Conceição do Almeida (BA)","Total","868.17"
"2908408","Conceição do Coité (BA)","Total","952.86"
"2908507","Conceição do Jacuípe (BA)","Total","1175.17"
"2908606","Conde (BA)","Total","731.76"
"2908705","Condeúba (BA)","Total","890.74"
"2908804","Contendas do Sincorá (BA)","Total","884.16"
"2908903","Coração de Maria (BA)","Total","864.96"
"2909000","Cordeiros (BA)","Total","918.56"
"2909109","Coribe (BA)","Total","694.87"
"2909208","Coronel João Sá (BA)","Total","747.12"
"2909307","Correntina (BA)","Total","964.65"
"2909406","Cotegipe (BA)","Total","721.02"
"2909505","Cravolândia (BA)","Total","761.49"
"2909604","Crisópolis (BA)","Total","620.57"
"2909703","Cristópolis (BA)","Total","756.24"
"2909802","Cruz das Almas (BA)","Total","1415.52"
"2909901","Curaçá (BA)","Total","747.77"
"2910008","Dário Meira (BA)","Total","698.74"
"2910057","Dias d'Ávila (BA)","Total","1267.28"
"2910107","Dom Basílio (BA)","Total","933.59"
"2910206","Dom Macedo Costa (BA)","Total","870.81"
"2910305","Elísio Medrado (BA)","Total","869.63"
"2910404","Encruzilhada (BA)","Total","682.07"
"2910503","Entre Rios (BA)","Total","899.94"
"2910602","Esplanada (BA)","Total","914.87"
"2910701","Euclides da Cunha (BA)","Total","854.08"
"2910727","Eunápolis (BA)","Total","1573.76"
"2910750","Fátima (BA)","Total","737.09"
"2910776","Feira da Mata (BA)","Total","696.18"
"2910800","Feira de Santana (BA)","Total","1673.74"
"2910859","Filadélfia (BA)","Total","726.86"
"2910909","Firmino Alves (BA)","Total","1013.95"
"2911006","Floresta Azul (BA)","Total","812.78"
"2911105","Formosa do Rio Preto (BA)","Total","1025.82"
"2911204","Gandu (BA)","Total","1120.85"
"2911253","Gavião (BA)","Total","814.22"
"2911303","Gentio do Ouro (BA)","Total","655.94"
"2911402","Glória (BA)","Total","834.96"
"2911501","Gongogi (BA)","Total","775.02"
"2911600","Governador Mangabeira (BA)","Total","906.57"
"2911659","Guajeru (BA)","Total","889.63"
"2911709","Guanambi (BA)","Total","1375.13"
"2911808","Guaratinga (BA)","Total","751.30"
"2911857","Heliópolis (BA)","Total","752.19"
"2911907","Iaçu (BA)","Total","763.90"
"2912004","Ibiassucê (BA)","Total","1041.09"
"2912103","Ibicaraí (BA)","Total","920.15"
"2912202","Ibicoara (BA)","Total","935.05"
"2912301","Ibicuí (BA)","Total","949.32"
"2912400","Ibipeba (BA)","Total","772.66"
"2912509","Ibipitanga (BA)","Total","848.58"
"2912608","Ibiquera (BA)","Total","597.93"
"2912707","Ibirapitanga (BA)","Total","845.71"
"2912806","Ibirapuã (BA)","Total","1240.87"
"2912905","Ibirataia (BA)","Total","872.06"
"2913002","Ibitiara (BA)","Total","763.70"
"2913101","Ibititá (BA)","Total","728.41"
"2913200","Ibotirama (BA)","Total","1004.49"
"2913309","Ichu (BA)","Total","923.88"
"2913408","Igaporã (BA)","Total","996.33"
"2913457","Igrapiúna (BA)","Total","811.43"
"2913507","Iguaí (BA)","Total","795.81"
"2913606","Ilhéus (BA)","Total","1597.45"
"2913705","Inhambupe (BA)","Total","781.39"
"2913804","Ipecaetá (BA)","Total","726.69"
"2913903","Ipiaú (BA)","Total","1222.98"
"2914000","Ipirá (BA)","Total","815.59"
"2914109","Ipupiara (BA)","Total","824.26"
"2914208","Irajuba (BA)","Total","720.19"
"2914307","Iramaia (BA)","Total","755.60"
"2914406","Iraquara (BA)","Total","697.01"
"2914505","Irará (BA)","Total","911.43"
"2914604","Irecê (BA)","Total","1284.66"
"2914653","Itabela (BA)","Total","1008.40"
"2914703","Itaberaba (BA)","Total","1140.22"
"2914802","Itabuna (BA)","Total","1695.94"
"2914901","Itacaré (BA)","Total","970.94"
"2915007","Itaeté (BA)","Total","723.09"
"2915106","Itagi (BA)","Total","768.44"
"2915205","Itagibá (BA)","Total","894.69"
"2915304","Itagimirim (BA)","Total","1016.64"
"2915353","Itaguaçu da Bahia (BA)","Total","662.51"
"2915403","Itaju do Colônia (BA)","Total","863.07"
"2915502","Itajuípe (BA)","Total","1055.26"
"2915601","Itamaraju (BA)","Total","1187.13"
"2915700","Itamari (BA)","Total","956.72"
"2915809","Itambé (BA)","Total","1053.28"
"2915908","Itanagra (BA)","Total","885.32"
"2916005","Itanhém (BA)","Total","1057.91"
"2916104","Itaparica (BA)","Total","1013.27"
"2916203","Itapé (BA)","Total","919.87"
"2916302","Itapebi (BA)","Total","950.53"
"2916401","Itapetinga (BA)","Total","1480.90"
"2916500","Itapicuru (BA)","Total","601.75"
"2916609","Itapitanga (BA)","Total","820.79"
"2916708","Itaquara (BA)","Total","707.52"
"2916807","Itarantim (BA)","Total","970.08"
"2916856","Itatim (BA)","Total","815.06"
"2916906","Itiruçu (BA)","Total","878.40"
"2917003","Itiúba (BA)","Total","700.56"
"2917102","Itororó (BA)","Total","1032.97"
"2917201","Ituaçu (BA)","Total","948.04"
"2917300","Ituberá (BA)","Total","996.64"
"2917334","Iuiu (BA)","Total","829.75"
"2917359","Jaborandi (BA)","Total","713.60"
"2917409","Jacaraci (BA)","Total","987.92"
"2917508","Jacobina (BA)","Total","1137.08"
"2917607","Jaguaquara (BA)","Total","914.18"
"2917706","Jaguarari (BA)","Total","990.84"
"2917805","Jaguaripe (BA)","Total","693.26"
"2917904","Jandaíra (BA)","Total","665.27"
"2918001","Jequié (BA)","Total","1302.11"
"2918100","Jeremoabo (BA)","Total","809.12"
"2918209","Jiquiriçá (BA)","Total","777.31"
"2918308","Jitaúna (BA)","Total","779.04"
"2918357","João Dourado (BA)","Total","758.82"
"2918407","Juazeiro (BA)","Total","1391.93"
"2918456","Jucuruçu (BA)","Total","706.48"
"2918506","Jussara (BA)","Total","739.38"
"2918555","Jussari (BA)","Total","829.12"
"2918605","Jussiape (BA)","Total","913.15"
"2918704","Lafaiete Coutinho (BA)","Total","782.15"
"2918753","Lagoa Real (BA)","Total","789.89"
"2918803","Laje (BA)","Total","789.43"
"2918902","Lajedão (BA)","Total","1142.58"
