id_municipio,id_municipio_tse,Name,State,Region,Population,Dose1 Applied,Dose2 Applied,Dose3 Applied,Dose4 Applied,Dose1 Received,Dose2 Received,Dose3 Received,Dose4 Received,Doses Applied,Doses Received,Bolsonaro Share 18,Bolsonaro Share 22,Far-left 18,Far-right18,PSL coligation 18,Ciro Share 18,Far-left 22,Far-right 22,PL coligation 22,Tebet Share 22,Vaccination coverage,BCG coverage,Polio coverage,elderly(>70yo),Rural pop.,White,Black,Brown,Indigenous,Pop. density,Catholic,Evangelic,Pentecostal Evangelic,Umbanda/Candomble,No religion,Education 8-10y,Education 11-14y,Education 15y plus,Income (BRL),Education 8y less
2307205,14451,Jati,CE,Nordeste,8150,0.178159509202454,0.09276073619631901,0.010306748466257669,0.0001226993865030675,0.8093251533742332,0.5087116564417178,0.04515337423312883,0.0015950920245398773,0.28134969325153375,1.3647852760736197,0.11878565607171965,0.14920513311626124,0.0018948365703458077,0.007342491710090005,0.009237328280435813,0.4258645191852203,0.0,0.0004248990864669641,0.06288506479711069,0.007223284469938389,34.8,5.34,36.64,6.98,41.40,28.72,2.11,68.64,-,21.21,0.7726380368098159,0.003067484662576687,0.12613496932515336,0.0,0.03386503067484663,10.23,7.58,1.07,874.56,80.22999999999999
2307254,13005,Jijoca de Jericoacoara,CE,Nordeste,20351,0.1440715443958528,0.1463810132180237,0.040636823743304996,0.001523266669942509,0.7522971844135423,0.557122500122844,0.0903149722372365,0.0026042946292565475,0.332612648027124,1.4023389514028795,0.24579596412556054,0.32318613063954676,0.0018514708907632176,0.018823287389426045,0.06737296852499486,0.4894054721250771,0.0005970149253731343,0.001119402985074627,0.15835820895522387,0.009477611940298508,87.7,101.41,96.34,3.7,67.32,32.55,2.05,65.28,-,83.02,0.7030612746302393,0.010220627978969093,0.05803154636135816,0.0,0.045354036656675346,5.29,2.72,0.56,1009.58,88.36000000000001
2307304,14478,Juazeiro do Norte,CE,Nordeste,278264,0.15088549003823706,0.13755642124026105,0.058182157950723054,0.002950435557599977,0.7408863525285341,0.5580491906966046,0.06932265762010177,0.004165109392519334,0.34957450478682117,1.3724233102377599,0.23889961752616828,0.23687096220158274,0.00589910315890321,0.012330456226880395,0.04613719628489563,0.5169477241880971,0.0008899548234797234,0.0021796351185223734,0.2928479308550354,0.01627561448363765,72.19,91.07,83.75,5.05,3.93,32.97,5.04,60.8,0.08,1006.91,0.786821148262082,0.019826495701923352,0.03404321076387891,0.0006468677227381192,0.01926587700888365,12.88,11.16,2.00,1356.36,71.67999999999999
2307403,14494,Jucás,CE,Nordeste,24949,0.1784440258126578,0.12934386147741392,0.03655457132550403,0.004328830814862319,0.7402300693414565,0.5505230670567959,0.0474167301294641,0.004849893783317969,0.34867128943043807,1.3430197603110345,0.18629056266746055,0.19842551473556722,0.002317497103128621,0.009104452905148155,0.027644429730177122,0.49130938586326767,0.0009345066583599408,0.0016353866521298965,0.29631648625496454,0.008877813254419437,53.09,82.4,65.4,6.55,40.56,32.43,3.90,63.28,0.09,25.4,0.8427592288268067,0.016193033788929417,0.05370956751773618,0.0,0.0316245140085775,8.03,3.89,0.46,756.54,82.88
2307502,14516,Lavras da Mangabeira,CE,Nordeste,31476,0.32790062269665776,0.42162282373872156,0.10153767950184267,0.0025416190113102047,0.7773859448468674,0.5020015249714068,0.107033930613801,0.0035582666158342864,0.8536027449485322,1.3899796670479094,0.1347022339977118,0.1539158502746475,0.0009588384357235805,0.006574892130675981,0.014382576535853708,0.4322306691322512,0.0005397625044980209,0.0010795250089960418,0.08540242293390908,0.00743672783975051,67.83,98.21,71.94,7.55,41.68,36.84,3.65,58.15,-,32.8,0.8873109670860339,0.011469055788537299,0.04775066717499047,0.0,0.025162028211971027,7.5,7.86,0.93,788.57,81.22
2307601,14532,Limoeiro do Norte,CE,Nordeste,60232,0.18928476557311727,0.17608580156727321,0.08062159649355824,0.0033703015008633283,0.8229678576172135,0.7222406694116085,0.16939500597688936,0.006757205472174259,0.44936246513481204,1.7213607384778855,0.21098265895953758,0.23916967509025272,0.0036191636506969576,0.013079155767370194,0.044003296663919444,0.5468162109864908,0.0005909466966079659,0.0017728400898238978,0.16954260725682543,0.007918685734546745,76.52,76.67,91.3,4.67,42.27,45.8,6.99,45.83,0.03,74.84,0.806149555053792,0.0029054323283304556,0.061113693717625185,0.0003320494089520521,0.030017266569265507,11.44,11.45,2.05,1172.87,72.27000000000001
2307635,13021,Madalena,CE,Nordeste,20031,0.1526633717737507,0.16249812790175228,0.09949578153861514,0.016873845539413908,0.6472467675103589,0.5591832659377964,0.12550546652688332,0.022165643252957914,0.431531126753532,1.3541011432279966,0.12325390304026294,0.16623782392942474,0.0023451657605798957,0.011939025690224923,0.03336531286643215,0.4367338236861742,0.00018770530267480057,0.0008446738620366026,0.2274988268418583,0.007132801501642421,71.91,49.16,82.35,5.72,50.71,23.43,5.29,70.2,-,17.63,0.7763466626728571,0.009485297788427936,0.049073935400129796,0.0,0.014976785981728321,8.31,3.31,0.19,730.93,83.4
2307650,15857,Maracanaú,CE,Nordeste,230986,0.6299602573316132,0.5246898080403142,0.15745110093252404,0.037158096161672136,0.8643251106127644,0.6687418285090871,0.17901950767578986,0.038599741975704156,1.3492592624661235,1.7506861887733456,0.3931384078835314,0.39286729282916855,0.003987454782632831,0.02914265096355781,0.0787221641425122,0.39287068989443885,0.0006968475566782544,0.0022330796702644063,0.295011996864186,0.01592455041454511,42.35,56.74,50.97,3.37,0.68,28.8,4.58,63.84,1.26,1877.75,0.584970517693713,0.021122492272258923,0.1501995791952759,0.0023507918228810403,0.07187015663286953,18.34,10.69,0.54,1153.7,68.42
2307700,14559,Maranguape,CE,Nordeste,131677,0.09579501355589815,0.07514600119990583,0.03160764598221406,0.0032807551812389407,0.5364642268581453,0.24904880882766162,0.051702271467302566,0.004898349749766474,0.20582941591925696,0.842113656902876,0.3095595510218007,0.34143305963240095,0.00224731519516643,0.023523127083832224,0.03614124928620112,0.36680973345368134,0.0004773583973926355,0.001547299632927853,0.47623907425392176,0.012361936429029975,70.04,69.35,84.68,4.16,24.00,29.48,6.13,63.01,0.11,192.19,0.6616265558905504,0.011611746926190603,0.11119633649004762,0.0020656606696689626,0.034106184071629825,14.06,8.33,0.57,1026.59,75.27
2307809,14575,Marco,CE,Nordeste,27822,0.12917834806987277,0.12551218460211344,0.08338724750197685,0.003953705700524765,0.7488318596793904,0.584717130328517,0.1045216016102365,0.006361871899935303,0.34203148587448784,1.4444324635180792,0.4010782021304235,0.4601226993865031,0.0009474182851729038,0.007511673546728023,0.026121675576910062,0.3689517493401908,0.00024366471734892786,0.0012792397660818713,0.5880847953216374,0.0061525341130604285,97.15,117.55,101.43,4.22,37.52,28.3,8.34,62.56,-,43.03,0.8387247501976853,0.0017611961756883042,0.037703975271367984,0.0,0.0072244985982316155,7.37,6.56,0.70,972.58,74.85
2307908,14591,Martinópole,CE,Nordeste,11407,0.14236872096081354,0.13114754098360656,0.03603050758306303,0.006574910142894714,0.7642675550100815,0.5182782501972473,0.04690102568598229,0.007714561234329798,0.31612167967037785,1.3371613921276408,0.1204613413071337,0.1529601189001734,0.0008402184567987676,0.00882229379638706,0.014703822993978434,0.5936143397283293,0.0006407791874919902,0.0005126233499935922,0.32500320389593745,0.005638856849929514,89.85,79.47,127.15,5.08,21.61,20.8,3.00,75.78,-,34.17,0.8248443937932848,0.006399579205750855,0.03261155430875778,0.0,0.01078285263434733,7.21,4.67,0.92,677.99,80.80000000000001
2308005,14613,Massapê,CE,Nordeste,39341,0.14186217940570905,0.12381484964794998,0.03657761622734552,0.002592714979283699,0.6883658269998221,0.5285071553849673,0.06624132584326783,0.009023664878879541,0.30484736026028825,1.2921379731069367,0.26325940212150434,0.25818757355626804,0.002605659492417531,0.00839022356558445,0.04971598311532649,0.5547970191255407,0.0003120542082738944,0.0007132667617689016,0.42319008559201143,0.008603780313837375,70.73,81.39,96.43,5.49,31.85,17.9,7.13,72.79,0.08,62.11,0.7990391703312066,0.001093007295188226,0.042881472255407845,0.00017793142014692052,0.02213975242113825,7.7,3.92,0.82,816.54,82.78
2308104,14630,Mauriti,CE,Nordeste,48370,0.17178002894356006,0.2985734959685756,0.013314037626628075,0.021893735786644615,0.7316725242919164,0.6140583005995451,0.25201571221831714,0.047777548066983665,0.5055612983254083,1.6455240851767625,0.21811933021620108,0.21791794379408397,0.0020638414969730325,0.0047239038708493854,0.012704090992478444,0.36722619702806825,0.0005308722639660242,0.0010617445279320484,0.22749918327344004,0.008657301535445933,59.84,110.71,68.71,5.44,47.37,31.31,4.50,62.78,0.13,41.0,0.8413686169113087,0.007959479015918957,0.04841844118255117,0.0,0.010088898077320654,7.53,5.23,0.34,743.6,84.03
2308203,14656,Meruoca,CE,Nordeste,15309,0.18701417466849565,0.19263178522437782,0.07858122672937488,0.016852831667646482,0.8105689463714155,0.6854791299235744,0.1508263113201385,0.02456071591874061,0.4750800182898948,1.671435103533869,0.2330190959632584,0.2007826610475617,0.001750841750841751,0.0065993265993266,0.010235690235690235,0.6956228956228956,0.00032927230819888045,0.000878059488530348,0.4619690484030293,0.00910986719350236,64.09,59.43,87.26,6.29,45.81,19.4,3.13,75.86,0.04,91.38,0.8229799464367366,0.008034489515970997,0.03801685283166765,0.0,0.010843294793912078,7.57,4.1,1.01,988.66,84.13
2308302,14672,Milagres,CE,Nordeste,27413,0.19443329807025864,0.18998285484988875,0.15496297377156823,0.010870754751395323,0.847554080180936,0.6827052858133003,0.17221756101119906,0.014919928501076131,0.5502498814431109,1.7173968555065116,0.10980343828948179,0.11697382321868764,0.0025106353302182857,0.005927888974126508,0.012762396261942952,0.44668386916800334,0.0004441906212323117,0.0008883812424646234,0.2911352243162637,0.009708737864077669,81.54,95.71,98.29,6.57,52.13,26.83,4.41,67.57,-,49.08,0.9524678072447379,0.020099952577244375,0.04209681537956444,0.0003647904278991719,0.00766059898588261,8.28,5.75,0.62,877.35,80.64
2308351,15970,Milhã,CE,Nordeste,13129,0.2298728006702719,0.22210373981262854,0.13755807753827404,0.01751847056135273,0.8923756569426461,0.7772107548175794,0.21326833726864194,0.024145022469342678,0.6070530885825273,1.90699977149821,0.10734170659070309,0.1488760872020784,0.002340308370044053,0.0052312775330396475,0.009223568281938327,0.5093612334801763,0.00011910433539780847,0.0008337303477846593,0.4263935207241544,0.0064316341114816575,44.23,6.54,56.21,8.01,54.39,45.44,3.80,49.77,-,26.05,0.9108843019270317,0.006169548328128571,0.04486251808972504,0.0,0.013024602026049204,9.28,5.21,0.49,818.14,82.18
2308377,14680,Miraíma,CE,Nordeste,13965,0.10161117078410312,0.10060866451843896,0.04074471894020766,0.017257429287504476,0.6791979949874687,0.5180093089867526,0.08585750089509488,0.02756892230576441,0.2602219835302542,1.3106337271750805,0.10273114507642195,0.14047151277013753,0.0022624434389140274,0.004650578179989945,0.014203117144293615,0.548265460030166,0.00045202847779410104,0.0007910498361396768,0.5653746186009718,0.004181263419595434,43.32,64.16,67.63,5.72,46.51,26.86,3.70,68.63,-,18.29,0.8195488721804511,0.01489437880415324,0.04862155388471178,0.0,0.02205513784461153,5.73,3.01,0.64,611.96,87.35000000000001
2308401,14699,Missão Velha,CE,Nordeste,35566,0.15062137996963393,0.08238205027273239,0.008125738064443569,0.001124669628296688,0.6633582635100939,0.3097902491143227,0.021312489456222234,0.001715121183152449,0.24225383793510658,0.9961761232637912,0.1473126348372573,0.1655035317007148,0.0022118874773139744,0.0072028130671506355,0.020871143375680582,0.3436932849364791,0.0003878787878787879,0.0009696969696969697,0.31364848484848484,0.009018181818181818,64.11,74.83,72.43,5.6,55.01,25.18,5.25,68.12,0.15,52.69,0.8855367485801046,0.018528932126187933,0.03618624529044593,0.0,0.009700275544058933,6.48,6.44,1.14,985.65,81.17
2308500,14710,Mombaça,CE,Nordeste,43917,0.18908395382198237,0.16278434319284105,0.06416649588997426,0.0009563494774233213,0.6680556504314957,0.503017054899014,0.08037889655486485,0.0030512102374934537,0.416991142382221,1.254502812122868,0.14754393060986024,0.18117471749658512,0.0019063757678457953,0.00646049565769964,0.022823554331709385,0.3749735225587799,0.0004622353702505316,0.0009706942775261163,0.15951742627345844,0.01141721364518813,71.08,75.71,89.18,7.07,55.92,35.79,2.66,61.11,0.02,20.14,0.858961222305713,0.002277022565293622,0.07666734977343626,0.0,0.017988478265819615,5.32,4.44,0.30,779.46,86.74
2308609,14737,Monsenhor Tabosa,CE,Nordeste,17264,0.32246292863762743,0.3254749768303985,0.24414967562557924,0.015871177015755328,0.897937905468026,0.7787882298424467,0.29726598702502316,0.021373957367933273,0.9079587581093606,1.9953660797034292,0.15246202960239916,0.17286672177826765,0.002775405636208369,0.0040563620836891546,0.0180401366353544,0.38161827497865075,0.0009864851533984414,0.0005918910920390648,0.25046858044786424,0.004143237644273453,100.13,142.41,96.88,6.93,43.96,24.36,2.01,61.34,11.57,18.69,0.7689411492122336,0.0011584800741427247,0.05844531974050046,0.0,0.016392493049119557,8.47,4.51,0.25,695.35,83.59
2308708,14753,Morada Nova,CE,Nordeste,61590,0.3581425556096769,0.27309628186393897,0.0618931644747524,0.0024029874979704497,0.6811170644585159,0.370514693943822,0.06934567299886345,0.004156518915408345,0.6955349894463387,1.1251339503166098,0.2262001202080121,0.2586500414097727,0.002248745891714236,0.009427434699878914,0.03955486363374272,0.6173672375021623,0.0005319553157534767,0.0012412290700914456,0.25822630899004484,0.01112039921979887,71.03,55.5,87.28,6.26,42.96,41.01,4.08,54.21,0.06,22.33,0.8171294041240461,0.0072901445039779186,0.10595875953888619,0.0001623640201331385,0.06453969800292256,7.44,6.18,0.72,833.33,82.46000000000001
2308807,14770,Moraújo,CE,Nordeste,8833,0.18974300917015735,0.16845918713913732,0.04505830408694668,0.006679497339522246,0.6973848069738481,0.5470395109249405,0.05309634325823616,0.0075851918940337375,0.4099399977357636,1.3051058530510586,0.19499241274658574,0.2162300975860298,0.0011794770984863377,0.006093965008846078,0.021427167289168467,0.472773736976607,0.00034704147145583897,0.002082248828735034,0.127190699288565,0.00676730869338886,59.62,77.98,75.23,4.95,55.34,16.47,4.31,78.98,0.08,19.42,0.8578059549416959,0.0035095663987320274,0.037359900373599,0.0,0.007245556436091928,6.72,4.02,0.79,644.56,85.94
2308906,14796,Morrinhos,CE,Nordeste,22830,0.11690757774857644,0.08760402978537013,0.01375383267630311,0.00026281208935611036,0.48747262374069206,0.285676741130092,0.020280332895313183,0.0009636443276390714,0.2185282522996058,0.7943933420937364,0.42573417076896963,0.47872803833309135,0.002285714285714286,0.00887912087912088,0.06795604395604396,0.22593406593406593,0.0001520565650421957,0.0015965939329430547,0.4763932182771991,0.006082262601687828,71.02,108.89,87.62,5.2,53.57,35.23,6.62,56.76,-,49.81,0.8206307490144547,0.0014454664914586072,0.06487078405606658,0.0,0.007358738501971091,6.12,3.61,0.33,667.24,85.59
2309003,14818,Mucambo,CE,Nordeste,14561,0.2037634777831193,0.2466863539592061,0.16084060160703248,0.06263306091614587,0.9000755442620699,0.7712382391319278,0.31028088730169634,0.07581896847743974,0.6739234942655038,2.057413639173134,0.1814015197201785,0.1924771628156905,0.0025938566552901024,0.007098976109215017,0.024709897610921502,0.5989078498293515,0.0004797313504437515,0.0014391940513312545,0.15627248740705205,0.006596306068601583,74.84,72.83,82.08,7.33,35.71,38.09,5.87,54.85,-,73.99,0.8686903372021152,0.0011675022319895612,0.04443376141748506,0.0,0.01668841425726255,6.86,4.53,0.83,718.94,85.76
2309102,14834,Mulungu,CE,Nordeste,11056,0.18695730824891463,0.12065846599131694,0.02505426917510854,0.00461287988422576,0.6799927641099855,0.4698806078147612,0.06458031837916063,0.00949710564399421,0.33728292329956583,1.2239507959479017,0.17295338494481963,0.22901092581943647,0.0007097232079489,0.008339247693399575,0.028211497515968773,0.48332150461320084,0.00046396535725332506,0.0006186204763377668,0.7114135477884318,0.008351376430559852,38.42,7.63,61.83,5.95,63.45,26.31,5.89,67.02,-,120.16,0.9305354558610709,0.00045224312590448623,0.07507235890014471,0.0,0.006150506512301013,10.05,6.55,0.18,776.03,79.48
2309201,14850,Nova Olinda,CE,Nordeste,15798,0.07159134067603494,0.04298012406633751,0.012090137992150906,0.00044309406253956196,0.5610203823268768,0.2152171160906444,0.02006583111786302,0.0008228889732877579,0.12710469679706293,0.7971262185086719,0.1481321528827467,0.16973415132924335,0.007915893630179345,0.006926406926406926,0.03636363636363636,0.3929499072356215,0.00011295606009262397,0.0006777363605557439,0.17395233254264092,0.00768101208629843,60.94,48.72,75.09,5.86,31.99,27.27,5.02,65.75,-,50.13,0.8024433472591467,0.0037979491074819596,0.057032535764020766,0.0,0.024306874287884542,8.04,5.64,0.47,767.73,82.49000000000001
2309300,14877,Nova Russas,CE,Nordeste,32487,0.18758272539785145,0.15926370548219287,0.06143996059962446,0.00113891710530366,0.6695909132883923,0.39486563856311757,0.10130205928525256,0.0026472127312463446,0.40942530858497245,1.1684058238680088,0.2477497324856801,0.30941899016250884,0.0019522046449007068,0.010636149444631437,0.0292157522719623,0.4895994614607876,0.0009763942335305266,0.0014358738728390099,0.8087990350927574,0.008557808282120499,77.52,44.69,89.1,8.02,24.93,30.73,2.93,64.96,0.03,41.69,0.8129097792963339,0.003047372795271955,0.05118970665189153,0.0005232862375719519,0.02739557361406101,6.58,6.19,1.37,881.32,81.96000000000001
2309409,14893,Novo Oriente,CE,Nordeste,28737,0.2236837526533737,0.15788008490795838,0.08831819605386784,0.0004871768103838257,0.7447541497024741,0.5670042105995755,0.09204161881894422,0.0019487072415353029,0.4703692104255837,1.4057486863625293,0.11933127098005661,0.1629500580720093,0.0016922859963333804,0.004865322239458469,0.017839514878014384,0.3506557608235792,0.0009086778736937755,0.001038488998507172,0.7584864022846758,0.005841500616602843,75.61,124.73,86.26,6.58,48.17,32.5,6.65,58.67,0.39,29.01,0.8012318613633991,0.003862616139471761,0.1004280196262658,0.0,0.03591189059400773,5.92,2.46,0.67,628.11,88.33999999999999
2309458,13307,Ocara,CE,Nordeste,25958,0.18899761152631173,0.18680175668387394,0.1450034671392249,0.014947222436243163,0.773480237306418,0.6636104476461977,0.2047153093458664,0.017605362508667847,0.5357500577856538,1.65941135680715,0.21895620875824834,0.25160502997824585,0.004512579588304383,0.014032268034864313,0.028806329974655376,0.4391419917166347,0.000489343192692475,0.0008699434536755111,0.4908112222705524,0.010928664636798608,83.68,94.06,90.91,6.19,68.32,23.7,5.14,70.52,0.08,31.37,0.8258725633716003,0.004931042453193621,0.05836351028584637,0.0,0.01440788966792511,9.52,3.97,0.16,658.32,83.58
2309508,14915,Orós,CE,Nordeste,21342,0.2384968606503608,0.27068690844344484,0.14951738356292757,0.036641364445693936,0.8493112173179646,0.698903570424515,0.23610720644738076,0.04404460687845563,0.6953425171024271,1.828366601068316,0.15781945327399874,0.20004430660168365,0.0021743069396629824,0.007428882043848523,0.018028628374705563,0.4650298967204204,0.0006328613242623211,0.0007119689897951111,0.3551143105766949,0.00617039791155763,87.64,87.97,89.47,7.62,25.09,33.03,2.41,64.39,-,37.12,0.8615406241214507,0.013213382063536689,0.09071314778371287,0.0,0.02956611376628245,10.4,5.35,0.76,826.29,78.84
2309607,14931,Pacajus,CE,Nordeste,74145,0.1326859531998112,0.12895003034594377,0.05889810506440084,0.0016184503338053813,0.658641850428215,0.5417897363274664,0.06127183222064873,0.004032638748398408,0.3221525389439612,1.2657360577247285,0.32586019860365495,0.3611372180451128,0.0026127527216174185,0.0208398133748056,0.07499222395023328,0.4934370139968896,0.0003975826972010178,0.0015903307888040711,0.28814143341815096,0.015982824427480915,38.31,61.91,53.46,4.16,18.05,26.54,3.84,68.48,-,243.0,0.6005529705307169,0.009818598691752646,0.1330231303526873,0.001025018544743408,0.04623373120237373,13.83,7.24,0.44,1042.24,76.59
2309706,14958,Pacatuba,CE,Nordeste,85647,0.14750078811867315,0.15065326281130687,0.08354057935479352,0.0019615398087498687,0.6319660933833059,0.5342510537438556,0.09220404684343876,0.004121568764813712,0.38365617009352343,1.262542762735414,0.35487889674353923,0.36919738694859305,0.002896004165039698,0.027691006117402057,0.07575165950800468,0.3694194975920864,0.0006441638752898738,0.0012110280855449627,0.5034784849265653,0.014171605256377222,59.21,61.95,73.9,3.09,14.11,26.12,4.80,67.15,1.15,498.35,0.5651803332282509,0.015073499363667146,0.14765257393720738,0.0012726657092484268,0.04210305089495254,16.04,8.99,0.35,1048.65,73.13
2309805,14974,Pacoti,CE,Nordeste,12313,0.1168683505238366,0.07528628279054658,0.009745797124989849,0.00016242995208316414,0.6104117599285308,0.39161861447250873,0.0298871111833022,0.004954113538536506,0.20206286039145618,1.0368715991228783,0.1611458050502308,0.21218795888399414,0.0020777678836449986,0.00964677945978035,0.02122291481151677,0.54571089344019,0.00040584415584415587,0.00040584415584415587,0.13636363636363635,0.010281385281385282,72.49,11.69,98.7,6.1,59.12,20.94,6.31,70.13,-,105.92,0.8516202387720295,0.013481686022902624,0.03614066433850402,0.0,0.019816454154146023,11.55,5.65,0.46,897.69,79.47
2309904,14990,Pacujá,CE,Nordeste,6565,0.24432597105864431,0.22406702208682408,0.13541507996953542,0.004722010662604722,0.7968012185833968,0.6565118050266565,0.1405940594059406,0.008073115003808072,0.6085300837776085,1.601980198019802,0.1225442043222004,0.12548849326964828,0.001268713524486171,0.006343567622430855,0.012433392539964476,0.6407003298655164,0.00044812906116961686,0.0008962581223392337,0.4461124803943536,0.01120322652924042,84.14,92.77,95.18,6.68,37.80,34.35,3.85,60.06,-,78.63,0.8007616146230008,0.0030464584920030465,0.032444782939832446,0.0,0.0456968773800457,7.76,7.41,0.61,805.05,80.72
2310001,15016,Palhano,CE,Nordeste,9458,0.30069782194967226,0.21220131105942058,0.029921759357157962,0.0019031507718333686,0.728801015013745,0.4444914358215267,0.046521463311482346,0.004123493338972299,0.5447240431380842,1.2239374074857263,0.2866252191933684,0.3106060606060606,0.0008043758043758043,0.00916988416988417,0.02574002574002574,0.4407979407979408,0.00042949176807444524,0.00014316392269148176,0.12655690765926986,0.005869720830350752,82.46,37.76,109.18,7.01,49.08,38.37,2.76,57.15,-,20.13,0.8567350391203215,0.0005286529921759357,0.06682173821103828,0.0,0.010044406851342778,10.86,7.55,0.64,844.66,75.37
2310100,15032,Palmácia,CE,Nordeste,13553,0.28591455766251017,0.3088615066774884,0.19604515605401018,0.10986497454438132,0.584372463661182,0.5117686121153988,0.3219951302294695,0.15598022578027004,0.90068619493839,1.5741164317863203,0.19724051426779554,0.24621212121212122,0.0031229454306377384,0.009040105193951348,0.024819197896120974,0.43096646942800787,0.00014374011786689664,0.0015811412965358632,0.1510708638781084,0.01250539025442001,56.05,41.88,78.63,6.41,58.71,21.65,8.08,69.92,-,101.9,0.7987161514055928,0.005312476942374382,0.04714823286357264,0.0011067660296613295,0.011215229100568139,11.1,6.59,0.45,908.54,78.09
2310209,15059,Paracuru,CE,Nordeste,35526,0.15270506108202445,0.15050948601024602,0.1429375668524461,0.0010133423408208073,0.8238191746889602,0.700247705905534,0.13913753307436807,0.0027585430389010864,0.44716545628553733,1.6659629567077634,0.26721935917544254,0.3013551643285777,0.0033706751264003174,0.016506394368989787,0.0585406959452761,0.3918409834440369,0.0004379242391066346,0.0011386030216772498,0.250229910225531,0.012612218086271075,60.24,53.55,72.07,5.08,36.61,24.94,3.92,70.0,0.03,106.8,0.702781061757586,0.008303777515059393,0.10707650734673198,0.0005066711704104037,0.033975116815853176,9.57,6.22,0.91,989.4,81.42
2310258,15997,Paraipaba,CE,Nordeste,33232,0.12779850746268656,0.10318367838228214,0.03749398170438132,0.0006620125180548869,0.6466959557053442,0.4504694270582571,0.041435965334617235,0.001745305729417429,0.2691381800674049,1.1403466538276361,0.31846153846153846,0.369313028118585,0.0009682747622031099,0.014808908127812269,0.030927835051546393,0.3681152816540411,0.00039834686052880544,0.0010456605088881143,0.1897624856844097,0.012647512821789574,64.79,94.24,96.64,5.18,55.28,24.4,2.64,71.95,-,99.83,0.675282859894078,0.021214492055849785,0.1462746750120366,0.0,0.038216177178623016,12.38,7.47,0.31,880.15,77.14
2310308,15075,Parambu,CE,Nordeste,31391,0.21592176101430346,0.21066547736612404,0.03507374725239718,0.01057627982542767,0.8583351916154311,0.7196648720970978,0.0460323022522379,0.011818674142270077,0.47223726545825234,1.635851040107037,0.26393015218577576,0.2860172779473385,0.001576366184026156,0.006247080803362915,0.008056982718355908,0.40051377860812704,0.0005336179295624333,0.0010138740661686232,0.7942369263607257,0.0059231590181430096,53.91,36.52,66.88,7.09,54.95,36.3,6.25,56.38,-,13.54,0.7842056640438342,0.05170271733936479,0.11942913573954318,0.0,0.030040457455958715,4.07,2.34,0.23,644.59,91.93
2310407,15091,Paramoti,CE,Nordeste,12276,0.15241120886282178,0.1401922450309547,0.10638644509612251,0.0013033561420658195,0.7699576409253829,0.603128054740958,0.11526555881394591,0.0030954708374063213,0.4002932551319648,1.491446725317693,0.1846704871060172,0.20129952860236972,0.0026873693639892504,0.005971931919976112,0.02821737832188713,0.46461630337414156,0.00013118194936376755,0.0007870916961826052,0.19296864751410206,0.012593467138921684,91.35,69.57,93.91,6.23,51.01,30.62,3.04,65.55,-,23.43,0.8493809058325187,0.0006516780710329097,0.06304985337243402,0.0,0.006516780710329097,6.22,2.43,0.63,688.12,86.68
2310506,15113,Pedra Branca,CE,Nordeste,43359,0.2602458543785604,0.23178578841762956,0.07336423810512235,0.0082335847228949,0.729006665282871,0.4994810765930949,0.10440738946931433,0.012338845453077792,0.5736294656242072,1.3452339767983579,0.10420352118608374,0.12341277788904466,0.0024250654767678727,0.005480647977495393,0.018042487147152973,0.5121738286933747,0.00029314460404539553,0.000711922609824532,0.41429708111729974,0.004857824867037983,61.2,24.53,79.4,7.04,41.49,27.0,2.22,70.33,-,32.14,0.8737517009156115,0.006596093083327568,0.042643972416338015,0.0002306326252911737,0.016697802071080976,5.31,4.07,0.31,739.95,86.99
2310605,15130,Penaforte,CE,Nordeste,9207,0.611491256652547,0.29086564570435536,0.04757249918540241,0.002280873248615184,0.7910285652221136,0.44390137938525037,0.07668078635820572,0.0028239383078092757,0.9522102747909199,1.314434669273379,0.14144174923129485,0.16435613062230436,0.0022371364653243847,0.030099654260728085,0.0242017490339638,0.4307504575960952,0.0005112474437627812,0.0013633265167007499,0.08503749147920928,0.010565780504430812,54.44,21.69,76.51,5.14,22.21,28.89,3.77,66.26,0.06,57.96,0.7372651243618985,0.02541544477028348,0.07537743021613989,0.0,0.04865862930379059,11.7,8.92,0.76,836.81,71.68
2310704,15156,Pentecoste,CE,Nordeste,38045,0.12611381259035354,0.04326455513208043,0.022893941385201736,0.0004731239321855697,0.7223025364699698,0.5059271914837692,0.03106847154685241,0.001655933762649494,0.19274543303982125,1.2609541332632408,0.20028273252671405,0.2391422789539228,0.002269591918472698,0.011481464999332473,0.03791553557919096,0.36807440701348404,0.0006214525417408957,0.0008286033889878609,0.09980527820358785,0.007788871856485893,64.98,53.08,84.89,5.56,39.56,30.83,1.95,65.92,-,25.68,0.7970561177552898,0.004547246681561309,0.09181232750689973,0.001498225785254304,0.014745695886450257,10.26,6.04,0.59,821.62,79.00999999999999
2310803,15172,Pereiro,CE,Nordeste,16356,0.18745414526779164,0.15211543164587918,0.07495720224993886,0.001222792858889704,0.7964049889948642,0.6318782098312545,0.08694057226705797,0.002445585717779408,0.4157495720224994,1.5176693568109563,0.14006008494768465,0.1491331578469638,0.0035001750087504373,0.006416987516042469,0.008167075020417688,0.7266363318165908,0.0005089058524173028,0.0008142493638676844,0.13150127226463104,0.006208651399491094,76.6,82.8,86.02,6.85,65.52,39.77,1.25,57.5,-,37.24,0.9137931034482759,0.005930545365615065,0.02194913181707019,0.0,0.011371973587674248,8.6,4.91,0.47,676.52,80.25
