"id_municipio","Município","Situação do domicílio","Grupo de idade","White","Black","Brown","Indigenous"
"1706506","Darcinópolis (TO)","Total","Total","20.20","7.94","68.42","0.06"
"1707009","Dianópolis (TO)","Total","Total","19.08","12.35","67.47","-"
"1707108","Divinópolis do Tocantins (TO)","Total","Total","30.16","3.82","65.33","0.04"
"1707207","Dois Irmãos do Tocantins (TO)","Total","Total","23.20","5.71","69.24","0.04"
"1707306","Dueré (TO)","Total","Total","22.22","4.31","72.62","0.06"
"1707405","Esperantina (TO)","Total","Total","10.44","11.77","76.23","-"
"1707553","Fátima (TO)","Total","Total","23.02","5.33","68.01","-"
"1707652","Figueirópolis (TO)","Total","Total","27.66","8.61","62.64","0.36"
"1707702","Filadélfia (TO)","Total","Total","22.35","8.25","68.48","0.08"
"1708205","Formoso do Araguaia (TO)","Total","Total","23.51","6.63","62.11","5.65"
"1708254","Tabocão (TO)","Total","Total","21.98","5.94","70.47","-"
"1708304","Goianorte (TO)","Total","Total","26.89","4.18","66.44","0.07"
"1709005","Goiatins (TO)","Total","Total","19.58","8.29","56.53","14.22"
"1709302","Guaraí (TO)","Total","Total","24.91","5.47","66.16","0.33"
"1709500","Gurupi (TO)","Total","Total","30.49","7.22","61.22","0.30"
"1709807","Ipueiras (TO)","Total","Total","12.62","4.30","82.95","0.13"
"1710508","Itacajá (TO)","Total","Total","21.11","6.60","56.62","13.96"
"1710706","Itaguatins (TO)","Total","Total","16.60","6.14","76.56","0.31"
"1710904","Itapiratins (TO)","Total","Total","22.25","10.51","63.83","-"
"1711100","Itaporã do Tocantins (TO)","Total","Total","28.19","4.86","65.70","0.14"
"1711506","Jaú do Tocantins (TO)","Total","Total","27.06","8.69","62.48","-"
"1711803","Juarina (TO)","Total","Total","22.00","5.98","70.71","0.11"
"1711902","Lagoa da Confusão (TO)","Total","Total","18.69","7.22","55.10","18.74"
"1711951","Lagoa do Tocantins (TO)","Total","Total","12.95","9.67","74.93","-"
"1712009","Lajeado (TO)","Total","Total","32.65","49.24","17.11","0.28"
"1712157","Lavandeira (TO)","Total","Total","17.41","9.94","72.23","-"
"1712405","Lizarda (TO)","Total","Total","10.99","5.07","82.87","-"
"1712454","Luzinópolis (TO)","Total","Total","24.24","8.89","66.39","0.12"
"1712504","Marianópolis do Tocantins (TO)","Total","Total","27.82","10.15","59.25","-"
"1712702","Mateiros (TO)","Total","Total","12.35","13.26","70.43","-"
"1712801","Maurilândia do Tocantins (TO)","Total","Total","17.11","6.73","68.93","5.56"
"1713205","Miracema do Tocantins (TO)","Total","Total","25.30","8.70","63.84","0.51"
"1713304","Miranorte (TO)","Total","Total","31.84","7.49","58.50","0.21"
"1713601","Monte do Carmo (TO)","Total","Total","11.56","11.65","75.19","-"
"1713700","Monte Santo do Tocantins (TO)","Total","Total","33.77","5.48","58.23","-"
"1713809","Palmeiras do Tocantins (TO)","Total","Total","23.43","8.31","68.01","-"
"1713957","Muricilândia (TO)","Total","Total","18.46","15.58","60.84","-"
"1714203","Natividade (TO)","Total","Total","16.42","15.00","67.65","-"
"1714302","Nazaré (TO)","Total","Total","15.79","9.36","72.65","-"
"1714880","Nova Olinda (TO)","Total","Total","20.80","5.20","72.09","0.10"
"1715002","Nova Rosalândia (TO)","Total","Total","19.93","8.77","69.70","-"
"1715101","Novo Acordo (TO)","Total","Total","15.64","5.81","77.33","0.05"
"1715150","Novo Alegre (TO)","Total","Total","24.68","8.56","65.81","-"
"1715259","Novo Jardim (TO)","Total","Total","15.63","8.30","76.02","-"
"1715507","Oliveira de Fátima (TO)","Total","Total","24.42","5.04","70.54","-"
"1715705","Palmeirante (TO)","Total","Total","17.75","4.16","77.28","0.15"
"1715754","Palmeirópolis (TO)","Total","Total","25.54","6.60","66.99","0.08"
"1716109","Paraíso do Tocantins (TO)","Total","Total","33.68","5.12","59.05","0.30"
"1716208","Paranã (TO)","Total","Total","7.48","17.76","70.76","0.04"
"1716307","Pau D'Arco (TO)","Total","Total","24.30","10.06","65.27","0.29"
"1716505","Pedro Afonso (TO)","Total","Total","24.21","6.93","66.11","0.21"
"1716604","Peixe (TO)","Total","Total","16.92","14.46","66.41","0.10"
"1716653","Pequizeiro (TO)","Total","Total","27.67","5.01","64.50","0.16"
"1716703","Colméia (TO)","Total","Total","35.77","8.96","54.49","-"
"1717008","Pindorama do Tocantins (TO)","Total","Total","25.49","12.78","61.65","-"
"1717206","Piraquê (TO)","Total","Total","19.25","15.61","62.60","0.11"
"1717503","Pium (TO)","Total","Total","20.95","6.63","58.93","11.10"
"1717800","Ponte Alta do Bom Jesus (TO)","Total","Total","11.08","5.19","81.20","-"
"1717909","Ponte Alta do Tocantins (TO)","Total","Total","17.67","7.39","73.22","-"
"1718006","Porto Alegre do Tocantins (TO)","Total","Total","12.04","10.69","75.54","-"
"1718204","Porto Nacional (TO)","Total","Total","22.57","13.68","61.03","0.09"
"1718303","Praia Norte (TO)","Total","Total","19.00","12.21","66.75","0.04"
"1718402","Presidente Kennedy (TO)","Total","Total","18.43","6.08","74.28","-"
"1718451","Pugmil (TO)","Total","Total","29.38","9.34","60.49","-"
"1718501","Recursolândia (TO)","Total","Total","13.75","8.45","76.90","0.10"
"1718550","Riachinho (TO)","Total","Total","16.49","22.47","58.66","-"
"1718659","Rio da Conceição (TO)","Total","Total","14.48","9.89","74.15","-"
"1718709","Rio dos Bois (TO)","Total","Total","19.00","4.46","74.43","0.20"
"1718758","Rio Sono (TO)","Total","Total","14.37","4.02","80.22","-"
"1718808","Sampaio (TO)","Total","Total","16.45","11.71","68.79","0.58"
"1718840","Sandolândia (TO)","Total","Total","31.96","8.60","56.99","0.71"
"1718865","Santa Fé do Araguaia (TO)","Total","Total","25.95","8.04","60.21","4.31"
"1718881","Santa Maria do Tocantins (TO)","Total","Total","28.50","5.82","65.00","0.43"
"1718899","Santa Rita do Tocantins (TO)","Total","Total","21.97","11.46","65.27","-"
"1718907","Santa Rosa do Tocantins (TO)","Total","Total","7.69","11.41","79.11","-"
"1719004","Santa Tereza do Tocantins (TO)","Total","Total","17.44","13.65","68.10","-"
"1720002","Santa Terezinha do Tocantins (TO)","Total","Total","25.73","9.36","64.91","-"
"1720101","São Bento do Tocantins (TO)","Total","Total","19.28","12.53","66.89","0.37"
"1720150","São Félix do Tocantins (TO)","Total","Total","10.15","15.02","70.27","-"
"1720200","São Miguel do Tocantins (TO)","Total","Total","19.99","14.27","64.10","0.13"
"1720259","São Salvador do Tocantins (TO)","Total","Total","12.22","12.47","70.93","0.19"
"1720309","São Sebastião do Tocantins (TO)","Total","Total","18.36","12.19","67.27","-"
"1720499","São Valério (TO)","Total","Total","17.42","16.97","58.84","-"
"1720655","Silvanópolis (TO)","Total","Total","12.81","18.10","68.74","-"
"1720804","Sítio Novo do Tocantins (TO)","Total","Total","19.35","7.70","70.32","0.28"
"1720853","Sucupira (TO)","Total","Total","27.10","15.85","56.17","-"
"1720903","Taguatinga (TO)","Total","Total","16.60","7.44","73.81","0.03"
"1720937","Taipas do Tocantins (TO)","Total","Total","8.98","8.39","80.78","0.08"
"1720978","Talismã (TO)","Total","Total","21.29","12.74","62.92","1.06"
"1721000","Palmas (TO)","Total","Total","32.00","9.48","55.48","0.18"
"1721109","Tocantínia (TO)","Total","Total","10.49","4.13","42.68","41.38"
"1721208","Tocantinópolis (TO)","Total","Total","20.80","9.29","64.14","5.71"
"1721257","Tupirama (TO)","Total","Total","23.99","11.08","62.83","0.40"
"1721307","Tupiratins (TO)","Total","Total","17.48","21.65","58.65","0.20"
"1722081","Wanderlândia (TO)","Total","Total","19.81","6.32","73.56","0.07"
"1722107","Xambioá (TO)","Total","Total","21.16","12.35","62.92","-"
"2100055","Açailândia (MA)","Total","Total","26.11","7.97","64.88","0.19"
"2100105","Afonso Cunha (MA)","Total","Total","11.38","6.68","79.93","-"
"2100154","Água Doce do Maranhão (MA)","Total","Total","22.89","1.67","75.22","-"
"2100204","Alcântara (MA)","Total","Total","14.16","24.45","60.79","0.08"
"2100303","Aldeias Altas (MA)","Total","Total","13.10","9.39","75.22","-"
"2100402","Altamira do Maranhão (MA)","Total","Total","18.16","3.94","75.46","-"
"2100436","Alto Alegre do Maranhão (MA)","Total","Total","14.69","7.71","76.86","-"
"2100477","Alto Alegre do Pindaré (MA)","Total","Total","15.75","9.84","73.23","0.11"
"2100501","Alto Parnaíba (MA)","Total","Total","13.39","7.45","78.03","0.06"
"2100550","Amapá do Maranhão (MA)","Total","Total","17.06","3.95","78.52","-"
"2100600","Amarante do Maranhão (MA)","Total","Total","18.46","4.41","64.09","12.12"
"2100709","Anajatuba (MA)","Total","Total","34.71","4.66","60.42","0.07"
"2100808","Anapurus (MA)","Total","Total","15.95","4.10","79.09","-"
"2100832","Apicum-Açu (MA)","Total","Total","16.09","12.93","69.80","-"
"2100873","Araguanã (MA)","Total","Total","15.18","13.30","68.45","2.60"
"2100907","Araioses (MA)","Total","Total","21.01","6.08","71.97","-"
"2100956","Arame (MA)","Total","Total","21.41","7.55","60.56","9.59"
"2101004","Arari (MA)","Total","Total","34.12","7.54","57.82","0.03"
"2101103","Axixá (MA)","Total","Total","15.20","10.48","74.08","-"
"2101202","Bacabal (MA)","Total","Total","23.95","13.95","60.58","0.10"
"2101251","Bacabeira (MA)","Total","Total","24.69","8.38","66.25","0.09"
"2101301","Bacuri (MA)","Total","Total","10.89","27.56","58.61","0.04"
"2101350","Bacurituba (MA)","Total","Total","6.11","30.53","61.63","-"
"2101400","Balsas (MA)","Total","Total","22.05","8.18","67.71","0.12"
"2101509","Barão de Grajaú (MA)","Total","Total","21.23","9.88","67.56","-"
"2101608","Barra do Corda (MA)","Total","Total","24.32","6.01","65.09","3.59"
"2101707","Barreirinhas (MA)","Total","Total","17.67","4.34","77.38","0.02"
"2101731","Belágua (MA)","Total","Total","17.28","5.58","76.10","0.16"
"2101772","Bela Vista do Maranhão (MA)","Total","Total","25.27","9.46","63.87","-"
"2101806","Benedito Leite (MA)","Total","Total","27.12","5.17","67.48","0.04"
"2101905","Bequimão (MA)","Total","Total","37.66","18.76","43.32","-"
"2101939","Bernardo do Mearim (MA)","Total","Total","28.91","6.19","62.64","-"
"2101970","Boa Vista do Gurupi (MA)","Total","Total","13.72","6.10","79.65","0.28"
"2102002","Bom Jardim (MA)","Total","Total","16.94","8.55","70.65","2.52"
"2102036","Bom Jesus das Selvas (MA)","Total","Total","12.99","7.58","74.41","2.05"
"2102077","Bom Lugar (MA)","Total","Total","23.62","7.29","67.53","-"
"2102101","Brejo (MA)","Total","Total","17.21","9.00","71.51","0.16"
"2102150","Brejo de Areia (MA)","Total","Total","18.20","4.17","75.77","-"
"2102200","Buriti (MA)","Total","Total","16.66","6.11","76.27","-"
"2102309","Buriti Bravo (MA)","Total","Total","17.01","13.90","68.36","-"
"2102325","Buriticupu (MA)","Total","Total","20.62","6.10","71.60","0.67"
"2102358","Buritirana (MA)","Total","Total","22.23","4.96","72.47","0.15"
"2102374","Cachoeira Grande (MA)","Total","Total","18.86","4.01","75.43","1.16"
"2102408","Cajapió (MA)","Total","Total","13.88","7.52","78.25","-"
"2102507","Cajari (MA)","Total","Total","14.23","6.93","78.19","0.05"
"2102556","Campestre do Maranhão (MA)","Total","Total","24.33","5.42","69.57","0.27"
"2102606","Cândido Mendes (MA)","Total","Total","19.14","7.64","72.44","0.10"
"2102705","Cantanhede (MA)","Total","Total","12.51","6.60","80.63","-"
"2102754","Capinzal do Norte (MA)","Total","Total","21.46","7.86","70.35","-"
"2102804","Carolina (MA)","Total","Total","23.87","6.76","67.20","0.49"
"2102903","Carutapera (MA)","Total","Total","16.88","2.99","79.23","0.41"
"2103000","Caxias (MA)","Total","Total","17.25","12.95","68.09","0.15"
"2103109","Cedral (MA)","Total","Total","17.30","5.87","76.68","0.06"
"2103125","Central do Maranhão (MA)","Total","Total","9.48","28.90","60.36","-"
"2103158","Centro do Guilherme (MA)","Total","Total","20.09","9.93","67.74","-"
"2103174","Centro Novo do Maranhão (MA)","Total","Total","19.09","6.40","71.24","2.32"
"2103208","Chapadinha (MA)","Total","Total","23.86","6.74","68.04","0.03"
"2103257","Cidelândia (MA)","Total","Total","21.87","8.71","68.34","0.08"
"2103307","Codó (MA)","Total","Total","12.85","13.57","72.17","0.05"
"2103406","Coelho Neto (MA)","Total","Total","15.59","10.91","70.33","0.06"
"2103505","Colinas (MA)","Total","Total","20.67","13.94","63.07","0.29"
"2103554","Conceição do Lago-Açu (MA)","Total","Total","18.88","11.97","68.15","0.07"
"2103604","Coroatá (MA)","Total","Total","22.54","9.80","66.86","0.03"
"2103703","Cururupu (MA)","Total","Total","13.34","18.60","66.85","0.17"
"2103752","Davinópolis (MA)","Total","Total","21.91","8.00","69.41","0.09"
"2103802","Dom Pedro (MA)","Total","Total","25.93","6.49","66.87","-"
"2103901","Duque Bacelar (MA)","Total","Total","13.84","5.03","81.02","-"
"2104008","Esperantinópolis (MA)","Total","Total","22.96","4.87","71.47","0.02"
"2104057","Estreito (MA)","Total","Total","27.01","5.47","66.77","0.22"
"2104073","Feira Nova do Maranhão (MA)","Total","Total","15.62","3.52","79.65","-"
"2104081","Fernando Falcão (MA)","Total","Total","19.22","3.71","48.84","27.04"
"2104099","Formosa da Serra Negra (MA)","Total","Total","24.61","6.70","66.91","0.17"
"2104107","Fortaleza dos Nogueiras (MA)","Total","Total","23.98","9.62","64.24","-"
"2104206","Fortuna (MA)","Total","Total","21.87","9.22","68.00","-"
"2104305","Godofredo Viana (MA)","Total","Total","18.09","10.86","70.13","0.21"
"2104404","Gonçalves Dias (MA)","Total","Total","23.53","9.56","63.71","-"
"2104503","Governador Archer (MA)","Total","Total","15.78","6.50","75.94","-"
"2104552","Governador Edison Lobão (MA)","Total","Total","22.18","4.98","71.70","0.14"
"2104602","Governador Eugênio Barros (MA)","Total","Total","16.29","10.13","72.38","0.07"
"2104628","Governador Luiz Rocha (MA)","Total","Total","15.60","6.88","75.85","-"
"2104651","Governador Newton Bello (MA)","Total","Total","14.08","7.10","76.87","-"
"2104677","Governador Nunes Freire (MA)","Total","Total","15.72","7.99","75.57","0.20"
"2104701","Graça Aranha (MA)","Total","Total","20.12","8.26","69.77","-"
"2104800","Grajaú (MA)","Total","Total","24.10","6.75","61.93","6.36"
"2104909","Guimarães (MA)","Total","Total","14.84","12.10","71.90","-"
"2105005","Humberto de Campos (MA)","Total","Total","13.61","4.91","80.46","-"
"2105104","Icatu (MA)","Total","Total","8.11","7.31","83.83","-"
"2105153","Igarapé do Meio (MA)","Total","Total","16.62","15.38","65.31","0.10"
"2105203","Igarapé Grande (MA)","Total","Total","26.43","9.08","63.30","-"
"2105302","Imperatriz (MA)","Total","Total","30.29","7.97","60.11","0.23"
"2105351","Itaipava do Grajaú (MA)","Total","Total","19.13","3.92","69.69","6.49"
"2105401","Itapecuru Mirim (MA)","Total","Total","16.02","8.32","75.37","0.04"
"2105427","Itinga do Maranhão (MA)","Total","Total","26.51","7.82","63.65","-"
"2105450","Jatobá (MA)","Total","Total","19.67","6.75","71.28","0.15"
"2105476","Jenipapo dos Vieiras (MA)","Total","Total","13.70","3.10","47.25","35.16"
"2105500","João Lisboa (MA)","Total","Total","25.60","8.81","64.07","-"
"2105609","Joselândia (MA)","Total","Total","20.13","6.88","72.09","0.08"
"2105658","Junco do Maranhão (MA)","Total","Total","17.67","4.53","76.84","-"
"2105708","Lago da Pedra (MA)","Total","Total","21.49","6.25","70.06","-"
"2105807","Lago do Junco (MA)","Total","Total","22.23","8.29","66.30","0.05"
"2105906","Lago Verde (MA)","Total","Total","21.11","3.41","75.04","-"
"2105922","Lagoa do Mato (MA)","Total","Total","21.91","5.89","72.06","-"
"2105948","Lago dos Rodrigues (MA)","Total","Total","26.27","6.45","66.18","-"
"2105963","Lagoa Grande do Maranhão (MA)","Total","Total","17.62","6.34","75.62","0.06"
"2105989","Lajeado Novo (MA)","Total","Total","26.10","7.33","64.18","1.21"
"2106003","Lima Campos (MA)","Total","Total","27.54","15.74","54.24","0.04"
"2106102","Loreto (MA)","Total","Total","15.98","3.74","79.25","-"
"2106201","Luís Domingues (MA)","Total","Total","19.08","8.16","72.38","-"
"2106300","Magalhães de Almeida (MA)","Total","Total","22.72","1.93","75.03","-"
"2106326","Maracaçumé (MA)","Total","Total","17.61","5.23","76.79","0.02"
"2106359","Marajá do Sena (MA)","Total","Total","15.02","10.34","73.02","-"
"2106375","Maranhãozinho (MA)","Total","Total","18.08","7.54","66.96","6.01"
"2106409","Mata Roma (MA)","Total","Total","12.44","7.51","79.93","-"
"2106508","Matinha (MA)","Total","Total","15.83","8.15","74.68","0.04"
"2106607","Matões (MA)","Total","Total","13.88","8.17","76.32","-"
"2106631","Matões do Norte (MA)","Total","Total","16.47","6.57","76.29","-"
"2106672","Milagres do Maranhão (MA)","Total","Total","24.30","2.88","70.98","-"
"2106706","Mirador (MA)","Total","Total","26.33","5.32","67.51","0.03"
"2106755","Miranda do Norte (MA)","Total","Total","26.88","7.19","65.72","0.03"
"2106805","Mirinzal (MA)","Total","Total","8.59","12.35","78.53","0.09"
"2106904","Monção (MA)","Total","Total","15.11","19.14","64.11","-"
"2107001","Montes Altos (MA)","Total","Total","25.13","5.27","58.95","9.27"
"2107100","Morros (MA)","Total","Total","13.05","4.59","81.92","-"
"2107209","Nina Rodrigues (MA)","Total","Total","17.75","14.82","66.71","-"
"2107258","Nova Colinas (MA)","Total","Total","17.63","7.26","72.05","-"
"2107308","Nova Iorque (MA)","Total","Total","21.72","12.27","65.14","-"
"2107357","Nova Olinda do Maranhão (MA)","Total","Total","18.35","10.47","69.94","0.71"
"2107407","Olho d'Água das Cunhãs (MA)","Total","Total","30.04","7.53","60.78","0.06"
"2107456","Olinda Nova do Maranhão (MA)","Total","Total","15.63","11.19","72.67","-"
"2107506","Paço do Lumiar (MA)","Total","Total","24.19","11.19","63.64","0.05"
"2107605","Palmeirândia (MA)","Total","Total","14.13","15.13","69.97","-"
"2107704","Paraibano (MA)","Total","Total","25.56","8.94","63.39","0.32"
"2107803","Parnarama (MA)","Total","Total","14.92","7.31","76.44","-"
